system:index,Class,ClassId,EFG,efg_id,lat,lon,point_id,.geo
0000000000000000094b_0,moderate,1,AridThicket,1,-32.11894857334405,24.516236829255302,AridThicket_24.516237_-32.118949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.516236829255302,-32.11894857334405]}"
0000000000000000094c_0,moderate,1,AridThicket,1,-32.12658425325907,24.521896215545254,AridThicket_24.521896_-32.126584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.521896215545254,-32.12658425325907]}"
0000000000000000095b_0,moderate,1,ValleyThicket,2,-32.38961096844926,24.82076571057182,ValleyThicket_24.820766_-32.389611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.82076571057182,-32.38961096844926]}"
0000000000000000095c_0,moderate,1,ValleyThicket,2,-32.3884431585799,24.825526781577654,ValleyThicket_24.825527_-32.388443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.825526781577654,-32.3884431585799]}"
0000000000000000095d_0,moderate,1,ValleyThicket,2,-32.37802270128412,24.832174314680138,ValleyThicket_24.832174_-32.378023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.832174314680138,-32.37802270128412]}"
0000000000000000095e_0,moderate,1,ValleyThicket,2,-32.38044815255124,24.830377684111898,ValleyThicket_24.830378_-32.380448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.830377684111898,-32.38044815255124]}"
0000000000000000095f_0,moderate,1,ValleyThicket,2,-32.37389045097717,24.833701450663142,ValleyThicket_24.833701_-32.373890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.833701450663142,-32.37389045097717]}"
00000000000000000960_0,moderate,1,ValleyThicket,2,-32.38637703342643,24.804146877815608,ValleyThicket_24.804147_-32.386377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.804146877815608,-32.38637703342643]}"
00000000000000000961_0,moderate,1,ValleyThicket,2,-32.49929526464025,25.076516071960647,ValleyThicket_25.076516_-32.499295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.076516071960647,-32.49929526464025]}"
00000000000000000962_0,moderate,1,ValleyThicket,2,-32.49686981337313,25.06888039204563,ValleyThicket_25.068880_-32.496870,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.06888039204563,-32.49686981337313]}"
00000000000000000963_0,moderate,1,ValleyThicket,2,-32.5019003789642,25.062951511170443,ValleyThicket_25.062952_-32.501900,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.062951511170443,-32.5019003789642]}"
00000000000000000964_0,moderate,1,ValleyThicket,2,-32.50450549328815,25.060615891431734,ValleyThicket_25.060616_-32.504505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.060615891431734,-32.50450549328815]}"
00000000000000000965_0,moderate,1,ValleyThicket,2,-32.508907238180335,25.05989723920444,ValleyThicket_25.059897_-32.508907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.05989723920444,-32.508907238180335]}"
00000000000000000966_0,moderate,1,ValleyThicket,2,-32.50953605887921,25.067263424534218,ValleyThicket_25.067263_-32.509536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.067263424534218,-32.50953605887921]}"
00000000000000000986_0,moderate,1,ValleyThicket,2,-32.758279561051914,25.280613304512602,ValleyThicket_25.280613_-32.758280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.280613304512602,-32.758279561051914]}"
00000000000000000987_0,moderate,1,ValleyThicket,2,-32.758279561051914,25.291752414035685,ValleyThicket_25.291752_-32.758280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.291752414035685,-32.758279561051914]}"
00000000000000000988_0,moderate,1,ValleyThicket,2,-32.75414731074496,25.30019657770641,ValleyThicket_25.300197_-32.754147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.30019657770641,-32.75414731074496]}"
00000000000000000989_0,moderate,1,ValleyThicket,2,-32.74812859834136,25.29606432739946,ValleyThicket_25.296064_-32.748129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.29606432739946,-32.74812859834136]}"
0000000000000000098a_0,moderate,1,ValleyThicket,2,-32.743906516506,25.302352534388294,ValleyThicket_25.302353_-32.743907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.302352534388294,-32.743906516506]}"
0000000000000000098b_0,moderate,1,ValleyThicket,2,-32.7378878041024,25.294806686001692,ValleyThicket_25.294807_-32.737888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.294806686001692,-32.7378878041024]}"
0000000000000000098c_0,moderate,1,ValleyThicket,2,-32.74282853816506,25.297771126439287,ValleyThicket_25.297771_-32.742829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.297771126439287,-32.74282853816506]}"
0000000000000000098d_0,moderate,1,ValleyThicket,2,-32.803374988314715,25.32238496522416,ValleyThicket_25.322385_-32.803375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32238496522416,-32.803374988314715]}"
0000000000000000098e_0,moderate,1,ValleyThicket,2,-32.81020218447402,25.32148664994004,ValleyThicket_25.321487_-32.810202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32148664994004,-32.81020218447402]}"
0000000000000000098f_0,moderate,1,ValleyThicket,2,-32.807597070150074,25.33657834671325,ValleyThicket_25.336578_-32.807597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33657834671325,-32.807597070150074]}"
00000000000000000990_0,moderate,1,ValleyThicket,2,-32.79529015075764,25.340441102434962,ValleyThicket_25.340441_-32.795290,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.340441102434962,-32.79529015075764]}"
00000000000000000991_0,moderate,1,ValleyThicket,2,-32.795469813814464,25.33514104225866,ValleyThicket_25.335141_-32.795470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33514104225866,-32.795469813814464]}"
00000000000000000992_0,moderate,1,ValleyThicket,2,-32.80948353224672,25.31079669805902,ValleyThicket_25.310797_-32.809484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31079669805902,-32.80948353224672]}"
00000000000000000993_0,moderate,1,ValleyThicket,2,-32.80517161888295,25.315108611422794,ValleyThicket_25.315109_-32.805172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315108611422794,-32.80517161888295]}"
00000000000000000994_0,moderate,1,ValleyThicket,2,-32.80085970551918,25.315647600593266,ValleyThicket_25.315648_-32.800860,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.315647600593266,-32.80085970551918]}"
00000000000000000995_0,moderate,1,ValleyThicket,2,-32.79771560202476,25.316276421292148,ValleyThicket_25.316276_-32.797716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.316276421292148,-32.79771560202476]}"
00000000000000000996_0,moderate,1,ValleyThicket,2,-32.7822645791379,25.32328328050828,ValleyThicket_25.323283_-32.782265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32328328050828,-32.7822645791379]}"
00000000000000000997_0,moderate,1,ValleyThicket,2,-32.787834133899445,25.32328328050828,ValleyThicket_25.323283_-32.787834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.32328328050828,-32.787834133899445]}"
00000000000000000998_0,moderate,1,ValleyThicket,2,-32.78936126988245,25.317174736576266,ValleyThicket_25.317175_-32.789361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.317174736576266,-32.78936126988245]}"
000000000000000009b3_0,moderate,1,ValleyThicket,2,-32.66781921194108,25.48111727592808,ValleyThicket_25.481117_-32.667819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.48111727592808,-32.66781921194108]}"
000000000000000009b4_0,moderate,1,ValleyThicket,2,-32.66476493997507,25.479051150774605,ValleyThicket_25.479051_-32.664765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.479051150774605,-32.66476493997507]}"
000000000000000009b5_0,moderate,1,ValleyThicket,2,-32.66135134189542,25.476625699507483,ValleyThicket_25.476626_-32.661351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.476625699507483,-32.66135134189542]}"
000000000000000009b6_0,moderate,1,ValleyThicket,2,-32.67213112530485,25.48524952623503,ValleyThicket_25.485250_-32.672131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.48524952623503,-32.67213112530485]}"
000000000000000009b7_0,moderate,1,ValleyThicket,2,-32.67455657657197,25.48390205330885,ValleyThicket_25.483902_-32.674557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.48390205330885,-32.67455657657197]}"
000000000000000009b8_0,moderate,1,ValleyThicket,2,-32.664136119276186,25.466654399853756,ValleyThicket_25.466654_-32.664136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.466654399853756,-32.664136119276186]}"
000000000000000009b9_0,moderate,1,ValleyThicket,2,-32.66018353202606,25.470247660990236,ValleyThicket_25.470248_-32.660184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.470247660990236,-32.66018353202606]}"
000000000000000009ba_0,moderate,1,ValleyThicket,2,-32.65802757534417,25.469259514177704,ValleyThicket_25.469260_-32.658028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.469259514177704,-32.65802757534417]}"
000000000000000009bb_0,moderate,1,ValleyThicket,2,-32.66638190748648,25.441771066483646,ValleyThicket_25.441771_-32.666382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.441771066483646,-32.66638190748648]}"
000000000000000009bc_0,moderate,1,ValleyThicket,2,-32.66889719028202,25.440423593557465,ValleyThicket_25.440424_-32.668897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.440423593557465,-32.66889719028202]}"
000000000000000009bd_0,moderate,1,ValleyThicket,2,-32.67168196766279,25.443028707881414,ValleyThicket_25.443029_-32.671682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.443028707881414,-32.67168196766279]}"
000000000000000009d9_0,moderate,1,ValleyThicket,2,-33.529752727053754,26.731392488365632,ValleyThicket_26.731392_-33.529753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.731392488365632,-33.529752727053754]}"
000000000000000009da_0,moderate,1,ValleyThicket,2,-33.529303569411695,26.732470466706573,ValleyThicket_26.732470_-33.529304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.732470466706573,-33.529303569411695]}"
000000000000000009db_0,moderate,1,ValleyThicket,2,-33.53029171622423,26.73049417308151,ValleyThicket_26.730494_-33.530292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.73049417308151,-33.53029171622423]}"
000000000000000009dc_0,moderate,1,ValleyThicket,2,-33.52966289552535,26.729146700155333,ValleyThicket_26.729147_-33.529663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.729146700155333,-33.52966289552535]}"
000000000000000009dd_0,moderate,1,ValleyThicket,2,-33.52867474871282,26.727799227229152,ValleyThicket_26.727799_-33.528675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.727799227229152,-33.52867474871282]}"
000000000000000009de_0,moderate,1,ValleyThicket,2,-33.51708648154767,26.73884850522382,ValleyThicket_26.738849_-33.517086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.73884850522382,-33.51708648154767]}"
000000000000000009df_0,moderate,1,ValleyThicket,2,-33.51933226975797,26.740824798848884,ValleyThicket_26.740825_-33.519332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.740824798848884,-33.51933226975797]}"
000000000000000009e0_0,moderate,1,ValleyThicket,2,-33.515020356394196,26.739117999809057,ValleyThicket_26.739118_-33.515020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.739117999809057,-33.515020356394196]}"
000000000000000009e1_0,moderate,1,ValleyThicket,2,-33.516188166263554,26.7364230539567,ValleyThicket_26.736423_-33.516188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.7364230539567,-33.516188166263554]}"
000000000000000009e2_0,moderate,1,ValleyThicket,2,-33.515469514036255,26.738489179110175,ValleyThicket_26.738489_-33.515470,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.738489179110175,-33.515469514036255]}"
000000000000000009e3_0,moderate,1,MesicThicket,3,-33.508552486348535,26.750436772388966,MesicThicket_26.750437_-33.508552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.750436772388966,-33.508552486348535]}"
000000000000000009e4_0,moderate,1,ValleyThicket,2,-33.51016945385995,26.75025710933214,ValleyThicket_26.750257_-33.510169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.75025710933214,-33.51016945385995]}"
000000000000000009e5_0,moderate,1,MesicThicket,3,-33.505228719797294,26.750346940860553,MesicThicket_26.750347_-33.505229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.750346940860553,-33.505228719797294]}"
000000000000000009e6_0,moderate,1,MesicThicket,3,-33.50585754049618,26.75079609850261,MesicThicket_26.750796_-33.505858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.75079609850261,-33.50585754049618]}"
000000000000000009e7_0,moderate,1,MesicThicket,3,-33.50594737202459,26.751874076843556,MesicThicket_26.751874_-33.505947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.751874076843556,-33.50594737202459]}"
000000000000000009f2_0,moderate,1,MesicThicket,3,-33.576285458771146,26.643537253578742,MesicThicket_26.643537_-33.576285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.643537253578742,-33.576285458771146]}"
000000000000000009f3_0,moderate,1,MesicThicket,3,-33.57583630112909,26.64120163384003,MesicThicket_26.641202_-33.575836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.64120163384003,-33.57583630112909]}"
000000000000000009f4_0,moderate,1,MesicThicket,3,-33.57520748043021,26.642369443709384,MesicThicket_26.642369_-33.575207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.642369443709384,-33.57520748043021]}"
000000000000000009f5_0,moderate,1,MesicThicket,3,-33.576285458771146,26.637788035760376,MesicThicket_26.637788_-33.576285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.637788035760376,-33.576285458771146]}"
000000000000000009f6_0,moderate,1,MesicThicket,3,-33.575297311958614,26.638776182572908,MesicThicket_26.638776_-33.575297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.638776182572908,-33.575297311958614]}"
000000000000000009f7_0,moderate,1,MesicThicket,3,-33.580327877549685,26.644076242749215,MesicThicket_26.644076_-33.580328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.644076242749215,-33.580327877549685]}"
000000000000000009f8_0,moderate,1,MesicThicket,3,-33.579878719907626,26.64218978065256,MesicThicket_26.642190_-33.579879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.64218978065256,-33.579878719907626]}"
000000000000000009f9_0,moderate,1,MesicThicket,3,-33.5811363613054,26.641830454538916,MesicThicket_26.641830_-33.581136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.641830454538916,-33.5811363613054]}"
000000000000000009fa_0,moderate,1,MesicThicket,3,-33.58149568741904,26.649376302925518,MesicThicket_26.649376_-33.581496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.649376302925518,-33.58149568741904]}"
000000000000000009fb_0,moderate,1,MesicThicket,3,-33.58329231798728,26.65135259655058,MesicThicket_26.651353_-33.583292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.65135259655058,-33.58329231798728]}"
00000000000000000a13_0,moderate,1,MesicThicket,3,-33.59532974279448,26.653059395590407,MesicThicket_26.653059_-33.595330,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.653059395590407,-33.59532974279448]}"
00000000000000000a15_0,moderate,1,MesicThicket,3,-33.593173786112594,26.65126276502217,MesicThicket_26.651263_-33.593174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.65126276502217,-33.593173786112594]}"
00000000000000000a1a_0,moderate,1,MesicThicket,3,-33.59101782943071,26.64012365549909,MesicThicket_26.640124_-33.591018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.64012365549909,-33.59101782943071]}"
00000000000000000a1b_0,moderate,1,MesicThicket,3,-33.590838166373885,26.637608372703554,MesicThicket_26.637608_-33.590838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.637608372703554,-33.590838166373885]}"
00000000000000000a1c_0,moderate,1,MesicThicket,3,-33.58904153580565,26.636979552004668,MesicThicket_26.636980_-33.589042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.636979552004668,-33.58904153580565]}"
00000000000000000a1d_0,moderate,1,MesicThicket,3,-33.58976018803294,26.638776182572908,MesicThicket_26.638776_-33.589760,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.638776182572908,-33.58976018803294]}"
00000000000000000a1e_0,moderate,1,MesicThicket,3,-33.58805338899312,26.61820476256657,MesicThicket_26.618205_-33.588053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.61820476256657,-33.58805338899312]}"
00000000000000000a1f_0,moderate,1,MesicThicket,3,-33.585807600782815,26.62278617051558,MesicThicket_26.622786_-33.585808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.62278617051558,-33.585807600782815]}"
00000000000000000a20_0,moderate,1,MesicThicket,3,-33.590389008731826,26.619282740907515,MesicThicket_26.619283_-33.590389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.619282740907515,-33.590389008731826]}"
