system_index,Class,ClassId,EFG,efg_id,lat,lon,point_id,F_geo
000000000000000009fa_0,moderate,1,MesicThicket,3,-33.58149569,26.6493763,MesicThicket_26.649376_-33.581496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.649376302925518,-33.58149568741904]}"
000000000000000009fb_0,moderate,1,MesicThicket,3,-33.58329232,26.6513526,MesicThicket_26.651353_-33.583292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.65135259655058,-33.58329231798728]}"
00000000000000000a13_0,moderate,1,MesicThicket,3,-33.59532974,26.6530594,MesicThicket_26.653059_-33.595330,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.653059395590407,-33.59532974279448]}"
00000000000000000a15_0,moderate,1,MesicThicket,3,-33.59317379,26.65126277,MesicThicket_26.651263_-33.593174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.65126276502217,-33.593173786112594]}"
00000000000000000a1a_0,moderate,1,MesicThicket,3,-33.59101783,26.64012366,MesicThicket_26.640124_-33.591018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.64012365549909,-33.59101782943071]}"
00000000000000000a1b_0,moderate,1,MesicThicket,3,-33.59083817,26.63760837,MesicThicket_26.637608_-33.590838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.637608372703554,-33.590838166373885]}"
00000000000000000a1c_0,moderate,1,MesicThicket,3,-33.58904154,26.63697955,MesicThicket_26.636980_-33.589042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.636979552004668,-33.58904153580565]}"
00000000000000000a1d_0,moderate,1,MesicThicket,3,-33.58976019,26.63877618,MesicThicket_26.638776_-33.589760,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.638776182572908,-33.58976018803294]}"
00000000000000000a1e_0,moderate,1,MesicThicket,3,-33.58805339,26.61820476,MesicThicket_26.618205_-33.588053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.61820476256657,-33.58805338899312]}"
00000000000000000a1f_0,moderate,1,MesicThicket,3,-33.5858076,26.62278617,MesicThicket_26.622786_-33.585808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.62278617051558,-33.585807600782815]}"
00000000000000000a20_0,moderate,1,MesicThicket,3,-33.59038901,26.61928274,MesicThicket_26.619283_-33.590389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.619282740907515,-33.590389008731826]}"
00000000000000000a21_0,moderate,1,MesicThicket,3,-33.590928,26.62709808,MesicThicket_26.627098_-33.590928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.627098083879353,-33.5909279979023]}"
00000000000000000a22_0,moderate,1,MesicThicket,3,-33.59344328,26.62934387,MesicThicket_26.629344_-33.593443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.629343872089652,-33.593443280697834]}"
00000000000000000a24_0,moderate,1,MesicThicket,3,-33.59164665,26.60050795,MesicThicket_26.600508_-33.591647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.600507951469417,-33.59164665012959]}"
00000000000000000a37_0,moderate,1,MesicThicket,3,-33.60476205,26.56367703,MesicThicket_26.563677_-33.604762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.563677024820517,-33.60476205327774]}"
00000000000000000a38_0,moderate,1,MesicThicket,3,-33.60476205,26.56753978,MesicThicket_26.567540_-33.604762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.56753978054223,-33.60476205327774]}"
00000000000000000a39_0,moderate,1,MesicThicket,3,-33.60179761,26.55676,MesicThicket_26.556760_-33.601798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.556759997132797,-33.601797612840144]}"
00000000000000000a3a_0,moderate,1,MesicThicket,3,-33.5972162,26.56448551,MesicThicket_26.564486_-33.597216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.564485508576222,-33.59721620489113]}"
00000000000000000a3b_0,moderate,1,MesicThicket,3,-33.58338215,26.55837697,MesicThicket_26.558377_-33.583382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.55837696464421,-33.58338214951569]}"
00000000000000000a3c_0,moderate,1,MesicThicket,3,-33.58571777,26.55568202,MesicThicket_26.555682_-33.585718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.555682018791853,-33.5857177692544]}"
00000000000000000a3d_0,moderate,1,MesicThicket,3,-33.58697541,26.5547837,MesicThicket_26.554784_-33.586975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.554783703507734,-33.58697541065217]}"
00000000000000000a3e_0,moderate,1,MesicThicket,3,-33.59559924,26.50887979,MesicThicket_26.508880_-33.595599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.508879792489225,-33.595599237379716]}"
00000000000000000a3f_0,moderate,1,MesicThicket,3,-33.59649755,26.5086103,MesicThicket_26.508610_-33.596498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.50861029790399,-33.59649755266384]}"
00000000000000000a40_0,moderate,1,MesicThicket,3,-33.59586873,26.5103171,MesicThicket_26.510317_-33.595869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.510317096943815,-33.595868731964956]}"
00000000000000000a41_0,moderate,1,MesicThicket,3,-33.58670592,26.50870013,MesicThicket_26.508700_-33.586706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.508700129432402,-33.58670591606693]}"
00000000000000000a42_0,moderate,1,MesicThicket,3,-33.5872449,26.50798148,MesicThicket_26.507981_-33.587245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.507981477205107,-33.587244905237405]}"
00000000000000000a43_0,moderate,1,MesicThicket,3,-33.58697541,26.50807131,MesicThicket_26.508071_-33.586975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.508071308733516,-33.58697541065217]}"
00000000000000000a44_0,moderate,1,MesicThicket,3,-33.58760423,26.51103575,MesicThicket_26.511036_-33.587604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.51103574917111,-33.58760423135105]}"
00000000000000000a45_0,moderate,1,MesicThicket,3,-33.58688558,26.5117544,MesicThicket_26.511754_-33.586886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.511754401398406,-33.58688557912376]}"
00000000000000000a46_0,moderate,1,MesicThicket,3,-33.58607709,26.51229339,MesicThicket_26.512293_-33.586077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.51229339056888,-33.586077095368054]}"
00000000000000000a47_0,moderate,1,MesicThicket,3,-33.58985002,26.51615615,MesicThicket_26.516156_-33.589850,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.516156146290594,-33.589850019561354]}"
00000000000000000a48_0,moderate,1,MesicThicket,3,-33.58760423,26.51355103,MesicThicket_26.513551_-33.587604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.513551031966646,-33.58760423135105]}"
00000000000000000a49_0,moderate,1,MesicThicket,3,-33.58769406,26.51409002,MesicThicket_26.514090_-33.587694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.514090021137118,-33.587694062879464]}"
00000000000000000a4a_0,moderate,1,MesicThicket,3,-33.58733474,26.51480867,MesicThicket_26.514809_-33.587335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.514808673364413,-33.58733473676582]}"
00000000000000000a6b_0,moderate,1,MesicThicket,3,-33.57107523,26.87045169,MesicThicket_26.870452_-33.571075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.87045169434733,-33.571075230123256]}"
00000000000000000a6c_0,moderate,1,MesicThicket,3,-33.57305152,26.87009237,MesicThicket_26.870092_-33.573052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.870092368233685,-33.57305152374832]}"
00000000000000000a6d_0,moderate,1,MesicThicket,3,-33.57403967,26.87143984,MesicThicket_26.871440_-33.574040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.871439841159862,-33.57403967056085]}"
00000000000000000a6e_0,moderate,1,MesicThicket,3,-33.56829045,26.87063136,MesicThicket_26.870631_-33.568290,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.870631357404157,-33.56829045274249]}"
00000000000000000a6f_0,moderate,1,MesicThicket,3,-33.56595483,26.86317534,MesicThicket_26.863175_-33.565955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.863175340545965,-33.56595483300377]}"
00000000000000000a70_0,moderate,1,MesicThicket,3,-33.56290056,26.86524147,MesicThicket_26.865241_-33.562901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.86524146569944,-33.562900561037765]}"
00000000000000000a71_0,moderate,1,MesicThicket,3,-33.56532601,26.86200753,MesicThicket_26.862008_-33.565326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.86200753067661,-33.565326012304894]}"
00000000000000000a72_0,moderate,1,MesicThicket,3,-33.56254123,26.86937372,MesicThicket_26.869374_-33.562541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.86937371600639,-33.56254123492412]}"
00000000000000000a73_0,moderate,1,MesicThicket,3,-33.56137342,26.87260765,MesicThicket_26.872608_-33.561373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.87260765102922,-33.56137342505477]}"
00000000000000000a74_0,moderate,1,MesicThicket,3,-33.56065477,26.87440428,MesicThicket_26.874404_-33.560655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.87440428159746,-33.56065477282747]}"
00000000000000000a7d_0,moderate,1,MesicThicket,3,-32.99525513,27.77963659,MesicThicket_27.779637_-32.995255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.7796365934047,-32.995255133002644]}"
00000000000000000a7e_0,moderate,1,MesicThicket,3,-32.99489581,27.77900777,MesicThicket_27.779008_-32.994896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.779007772705818,-32.99489580688899]}"
00000000000000000a7f_0,moderate,1,MesicThicket,3,-32.99669244,27.77882811,MesicThicket_27.778828_-32.996692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.77882810964899,-32.996692437457234]}"
00000000000000000a87_0,moderate,1,MesicThicket,3,-32.98510417,27.77200091,MesicThicket_27.772001_-32.985104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.772000913489684,-32.98510417029209]}"
00000000000000000a88_0,moderate,1,MesicThicket,3,-32.98582282,27.77137209,MesicThicket_27.771372_-32.985823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.771372092790802,-32.98582282251939]}"
00000000000000000a89_0,moderate,1,MesicThicket,3,-32.98537366,27.7693958,MesicThicket_27.769396_-32.985374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.76939579916574,-32.98537366487733]}"
00000000000000000a97_0,moderate,1,MesicThicket,3,-32.99363816,27.68207955,MesicThicket_27.682080_-32.993638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.682079553549322,-32.99363816549123]}"
00000000000000000a98_0,moderate,1,MesicThicket,3,-32.9934585,27.6816304,MesicThicket_27.681630_-32.993459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.68163039590726,-32.9934585024344]}"
00000000000000000a99_0,moderate,1,MesicThicket,3,-32.99606362,27.68028292,MesicThicket_27.680283_-32.996064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.680282922981082,-32.99606361675835]}"
00000000000000000a9a_0,moderate,1,MesicThicket,3,-32.99498564,27.68225922,MesicThicket_27.682259_-32.994986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.682259216606145,-32.994985638417404]}"
00000000000000000a9b_0,moderate,1,MesicThicket,3,-32.9951653,27.68324736,MesicThicket_27.683247_-32.995165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.683247363418676,-32.99516530147423]}"
00000000000000000ac3_0,moderate,1,ValleyThicket,2,-32.65973437,26.69186662,ValleyThicket_26.691867_-32.659734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.69186661586437,-32.659734374384]}"
00000000000000000ac4_0,moderate,1,ValleyThicket,2,-32.66269881,26.69006999,ValleyThicket_26.690070_-32.662699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.690069985296134,-32.662698814821596]}"
00000000000000000ac5_0,moderate,1,ValleyThicket,2,-32.66108185,26.69519038,ValleyThicket_26.695190_-32.661082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.695190382415614,-32.66108184731018]}"
00000000000000000ac6_0,moderate,1,ValleyThicket,2,-32.65245802,26.6712952,ValleyThicket_26.671295_-32.652458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.671295195858036,-32.652458020582635]}"
00000000000000000ac7_0,moderate,1,ValleyThicket,2,-32.65236819,26.67596644,ValleyThicket_26.675966_-32.652368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.675966435335457,-32.65236818905422]}"
00000000000000000ac8_0,moderate,1,ValleyThicket,2,-32.65030206,26.68468009,ValleyThicket_26.684680_-32.650302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.684680093591414,-32.650302063900746]}"
00000000000000000ac9_0,moderate,1,ValleyThicket,2,-32.65173937,26.68665639,ValleyThicket_26.686656_-32.651739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.686656387216477,-32.65173936835534]}"
00000000000000000aca_0,moderate,1,ValleyThicket,2,-32.6552428,26.68701571,ValleyThicket_26.687016_-32.655243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.687015713330126,-32.6552427979634]}"
00000000000000000acb_0,moderate,1,ValleyThicket,2,-32.68389906,26.70839562,ValleyThicket_26.708396_-32.683899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.708395617092172,-32.683899055526815]}"
00000000000000000acc_0,moderate,1,ValleyThicket,2,-32.68866013,26.70929393,ValleyThicket_26.709294_-32.688660,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.70929393237629,-32.688660126532646]}"
00000000000000000acd_0,moderate,1,ValleyThicket,2,-32.68704316,26.722589,ValleyThicket_26.722589_-32.687043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.72258899858126,-32.687043159021236]}"
00000000000000000ace_0,moderate,1,ValleyThicket,2,-32.69081608,26.7208822,ValleyThicket_26.720882_-32.690816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.720882199541432,-32.690816083214536]}"
00000000000000000acf_0,moderate,1,ValleyThicket,2,-32.69072625,26.72492462,ValleyThicket_26.724925_-32.690726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.72492461831997,-32.69072625168612]}"
00000000000000000ad0_0,moderate,1,ValleyThicket,2,-32.68776181,26.74010615,ValleyThicket_26.740106_-32.687762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.74010614662159,-32.68776181124853]}"
00000000000000000ad1_0,moderate,1,ValleyThicket,2,-32.69261271,26.74064514,ValleyThicket_26.740645_-32.692613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.74064513579206,-32.69261271378277]}"
00000000000000000ad2_0,moderate,1,ValleyThicket,2,-32.6917144,26.74217227,ValleyThicket_26.742172_-32.691714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.742172271775065,-32.691714398498654]}"
00000000000000000ad3_0,moderate,1,ValleyThicket,2,-32.69440934,26.73723154,ValleyThicket_26.737232_-32.694409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.737231537712407,-32.694409344351016]}"
00000000000000000ad4_0,moderate,1,ValleyThicket,2,-32.69440934,26.7339976,ValleyThicket_26.733998_-32.694409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.733997602689577,-32.694409344351016]}"
00000000000000000ad5_0,moderate,1,ValleyThicket,2,-32.69737378,26.73615356,ValleyThicket_26.736154_-32.697374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.736153559371463,-32.69737378478861]}"
00000000000000000ad6_0,moderate,1,ValleyThicket,2,-32.69746362,26.73480609,ValleyThicket_26.734806_-32.697464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.734806086445285,-32.69746361631702]}"
00000000000000000ad7_0,moderate,1,ValleyThicket,2,-32.69674496,26.74711301,ValleyThicket_26.747113_-32.696745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.747113005837722,-32.696744964089724]}"
00000000000000000ad8_0,moderate,1,ValleyThicket,2,-32.70006873,26.74603503,ValleyThicket_26.746035_-32.700069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.746035027496777,-32.700068730640965]}"
00000000000000000ad9_0,moderate,1,ValleyThicket,2,-32.7033925,26.74459772,ValleyThicket_26.744598_-32.703392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.744597723042187,-32.70339249719221]}"
00000000000000000ada_0,moderate,1,ValleyThicket,2,-32.6900076,26.7522334,ValleyThicket_26.752233_-32.690008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.752233402957202,-32.69000759945883]}"
00000000000000000adb_0,moderate,1,ValleyThicket,2,-32.69270254,26.75025711,ValleyThicket_26.750257_-32.692703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.75025710933214,-32.692702545311185]}"
00000000000000000116_0,severe,2,AridThicket,1,-33.50585754,25.1181979,AridThicket_25.118198_-33.505858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.118197901143795,-33.50585754049618]}"
00000000000000000117_0,severe,2,ValleyThicket,2,-33.53586127,25.33837498,ValleyThicket_25.338375_-33.535861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.33837497728149,-33.53586127098577]}"
00000000000000000118_0,severe,2,AridThicket,1,-33.23555447,25.06133454,AridThicket_25.061335_-33.235554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.06133454365903,-33.235554471504614]}"
0000000000000000011a_0,severe,2,AridThicket,1,-32.90335748,24.48272967,AridThicket_24.482730_-32.903357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.482729669157646,-32.90335747943721]}"
0000000000000000011b_0,severe,2,AridThicket,1,-33.01160447,24.73075452,AridThicket_24.730755_-33.011604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.730754519103044,-33.01160447117362]}"
0000000000000000011f_0,severe,2,AridThicket,1,-33.19764557,25.3469988,AridThicket_25.346999_-33.197646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.346998804009036,-33.19764556651477]}"
00000000000000000120_0,severe,2,AridThicket,1,-33.1911777,25.31268316,AridThicket_25.312683_-33.191178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.31268316015567,-33.19117769646911]}"
